universe,period,policy,n,win_rate,mean_5d,median_5d,beat_mkt_rate,mean_excess,cagr_gross,vol_ann,sharpe_gross,mdd_gross,worst_5d,action_switch_rate,compound_net10,compound_net30
KOSDAQ_PLUS_KOSPI_EX_K200,TRAIN_2016_2022,EW4,328,0.5670731707317073,0.0004784158253013063,0.004238485225781999,0.5487804878048781,0.0006250532400415138,0.000608591697955907,0.2142031444098618,0.11256677702662019,-0.4244399121596275,-0.17556461435191173,0.003048780487804878,-0.27690519704895367,-0.625378361790451
KOSDAQ_PLUS_KOSPI_EX_K200,TRAIN_2016_2022,LEADER,328,0.5792682926829268,0.0020343147859803365,0.004593942850077351,0.5792682926829268,0.002180952200720544,0.07819434398079328,0.219333717270893,0.46745874956734385,-0.35334650218210084,-0.1593578113726816,0.003048780487804878,0.19706255110743998,-0.3792042245931171
KOSDAQ_PLUS_KOSPI_EX_K200,TRAIN_2016_2022,LEADER_OR_ROTATE,328,0.5792682926829268,0.0019908471296933173,0.004593942850077351,0.5823170731707317,0.0021374845444335246,0.07597476052286156,0.2190908272908216,0.4579776185853432,-0.35334650218210084,-0.1593578113726816,0.003048780487804878,0.18052696832169324,-0.3877962186797892
KOSDAQ_PLUS_KOSPI_EX_K200,TRAIN_2016_2022,MARKET,328,0.5548780487804879,-0.00014663741474020713,0.00354433221524065,0.0,0.0,-0.030667999149159852,0.22037931071251618,-0.033535478802487716,-0.43224702023717876,-0.1795414963672664,0.003048780487804878,-0.4164257001213656,-0.6977971454051082
KOSDAQ_PLUS_KOSPI_EX_K200,TRAIN_2016_2022,WPLUS,328,0.5823170731707317,0.0012964798978284807,0.0038848374019776503,0.5792682926829268,0.0014431173125686884,0.04005873488510736,0.21946683033243025,0.2977333146497805,-0.37318707126693673,-0.17556461435191173,0.003048780487804878,-0.06124921980510911,-0.5134037652104174
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,ABS_STATE,96,0.3020833333333333,0.001867418623828588,0.0,0.5104166666666666,0.0014815811673198748,0.0875250860279384,0.12379219589393343,0.7602894347362747,-0.0936002992890731,-0.0747349020220794,0.375,0.12393306245565539,0.021164054493293838
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,ABS_UNCOND,96,0.53125,0.0010716677620566594,0.0018262842276087162,0.5625,0.000685830305547947,0.033387297755581136,0.2018167322756429,0.2676292228034172,-0.2874413943086146,-0.0747349020220794,0.010416666666666666,-0.03105924744814259,-0.20059271016677083
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,ALPHA_STATE,96,0.5520833333333334,-3.9806881009599636e-05,0.00183800251420065,0.5208333333333334,-0.00042564433751831227,-0.02070331994059471,0.19727522151361537,-0.010169887467318622,-0.32643440570307036,-0.119514170924694,0.2916666666666667,-0.12819992757693666,-0.2808885233012318
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,ALPHA_UNCOND,96,0.5520833333333334,0.0002742963655004843,0.0013352334993282,0.5104166666666666,-0.0001115410910082291,-0.009398003181220194,0.21679523718014848,0.06376771464650191,-0.33631958904739323,-0.119514170924694,0.010416666666666666,-0.10832014347044538,-0.26446857683979064
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,EW4,96,0.5416666666666666,0.0013823830554854381,0.004241954583502488,0.5520833333333334,0.0009965455989767245,0.05020943857601501,0.19644840640883734,0.3546585450607751,-0.28509987805309356,-0.0747349020220794,0.010416666666666666,0.0001800002812244461,-0.1747638675323595
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,LEADER,96,0.5520833333333334,0.00026507311979705417,0.0009356775118732001,0.5104166666666666,-0.00012076433671165926,-0.009844071681731292,0.2167926962823022,0.06162424042355594,-0.3369061269872077,-0.119514170924694,0.010416666666666666,-0.10910896682422966,-0.2651205665239016
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,LEADER_OR_ROTATE,96,0.5520833333333334,0.0002742963655004843,0.0013352334993282,0.5104166666666666,-0.0001115410910082291,-0.009398003181220194,0.21679523718014848,0.06376771464650191,-0.33631958904739323,-0.119514170924694,0.010416666666666666,-0.10832014347044538,-0.26446857683979064
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,MARKET,96,0.53125,0.0003858374565087132,0.0012714633602674,0.0,0.0,-0.003978364587773675,0.21801809993301677,0.08919538246601426,-0.30614896182818696,-0.0855288556856611,0.010416666666666666,-0.09870822575975058,-0.2565230829552755
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,WPLUS,96,0.5625,0.0010144226514430797,0.002001026369077,0.53125,0.0006285851949343672,0.02700194817932844,0.2176531558068004,0.2349008055647673,-0.31172072114019045,-0.119514170924694,0.010416666666666666,-0.042795760185614484,-0.21030638455074624
KOSPI_ALL,STRESS_2025,ABS_STATE,49,0.5102040816326531,0.007825681873467157,0.0015519877196242665,0.40816326530612246,-0.005797455918715008,0.45432398001499474,0.15873059530326558,2.4848036742329938,-0.06815747209998946,-0.04718828381651687,0.3877551020408163,0.3958757733792262,0.29704770894579813
KOSPI_ALL,STRESS_2025,ABS_UNCOND,49,0.6530612244897959,0.010709564212423342,0.013366665641589674,0.5102040816326531,-0.002913573579758825,0.6699645150192246,0.18015219624343023,2.996144635265974,-0.07774424018591986,-0.04450281216058585,0.02040816326530612,0.5813843774342144,0.43488749908677815
KOSPI_ALL,STRESS_2025,ALPHA_STATE,49,0.6326530612244898,0.008933611189225315,0.0098344751929717,0.4489795918367347,-0.00468952660295685,0.5292929860085753,0.18441658913984788,2.441504888670925,-0.10077304075569848,-0.0442571625888557,0.2857142857142857,0.44953185674027796,0.31501986228681633
KOSPI_ALL,STRESS_2025,ALPHA_UNCOND,49,0.6530612244897959,0.009658046597440652,0.010444207690148567,0.46938775510204084,-0.003965091194741515,0.5850513658230532,0.18328943926812144,2.6557206484709317,-0.0747127439264339,-0.04718828381651687,0.02040816326530612,0.5018093168538513,0.3625427689658052
KOSPI_ALL,STRESS_2025,EW4,49,0.6530612244897959,0.010106903895027539,0.013366665641589674,0.4489795918367347,-0.003516233897154628,0.6213351179051974,0.17988713269884907,2.8317086868139683,-0.08525661466362622,-0.04450281216058585,0.02040816326530612,0.5358180229836607,0.39346142577344345
KOSPI_ALL,STRESS_2025,LEADER,49,0.6530612244897959,0.009019668022472884,0.0098344751929717,0.46938775510204084,-0.004603469769709281,0.5359727730702346,0.18361989092792125,2.4757190848734365,-0.10513862697855592,-0.0442571625888557,0.02040816326530612,0.45579581942221026,0.32071418531977125
KOSPI_ALL,STRESS_2025,LEADER_OR_ROTATE,49,0.6530612244897959,0.009037198301831455,0.0098344751929717,0.46938775510204084,-0.004585939490350711,0.5372809347430201,0.18367809886519987,2.4797447122238307,-0.10513862697855592,-0.0442571625888557,0.02040816326530612,0.45702246471512864,0.3218291990733453
KOSPI_ALL,STRESS_2025,MARKET,49,0.6530612244897959,0.013623137792182166,0.0143818545559034,0.0,0.0,0.9174917317431865,0.20561812765455803,3.33922963192959,-0.08555679174089392,-0.0469166716343333,0.02040816326530612,0.8131012465114675,0.6455702118784921
KOSPI_ALL,STRESS_2025,WPLUS,49,0.6530612244897959,0.009658046597440652,0.010444207690148567,0.46938775510204084,-0.003965091194741515,0.5850513658230532,0.18328943926812144,2.6557206484709317,-0.0747127439264339,-0.04718828381651687,0.02040816326530612,0.5018093168538513,0.3625427689658052
KOSPI_ALL,STRESS_2026,ABS_STATE,21,0.47619047619047616,0.0031172314042295407,0.0,0.3333333333333333,-0.0195583239108068,0.0757496414145784,0.381892784263605,0.4113941641398579,-0.2638114925199233,-0.1213855788903888,0.47619047619047616,0.018143667341291136,-0.017916959258361786
KOSPI_ALL,STRESS_2026,ABS_UNCOND,21,0.5714285714285714,0.01000851083032797,0.01731292134816807,0.38095238095238093,-0.012667044484708366,0.42772517313462877,0.4143684361886737,1.217344039252181,-0.19515941561926353,-0.10282976441636985,0.047619047619047616,0.16720589656886142,0.11942103957950234
KOSPI_ALL,STRESS_2026,ALPHA_STATE,21,0.5238095238095238,0.003712351047925329,0.0062661924651801,0.2857142857142857,-0.018963204267111015,0.0864700633090385,0.4313882475397501,0.4337218129666273,-0.23486253902729204,-0.1213855788903888,0.3333333333333333,0.02006261360998196,-0.021968340635177053
KOSPI_ALL,STRESS_2026,ALPHA_UNCOND,21,0.5238095238095238,0.010547283310459774,0.0021893956571574333,0.42857142857142855,-0.012128272004576562,0.45035204450485944,0.4353140076881712,1.2211485719705164,-0.20010222935679745,-0.10282976441636985,0.047619047619047616,0.17629065959177237,0.128143472692396
KOSPI_ALL,STRESS_2026,EW4,21,0.5714285714285714,0.00829903540244009,0.017938466885511553,0.38095238095238093,-0.014376519912596253,0.32696101590521853,0.4170859776288386,1.0028421158171776,-0.2146343613792292,-0.10282976441636985,0.047619047619047616,0.125814697640648,0.07964569300714874
KOSPI_ALL,STRESS_2026,LEADER,21,0.5238095238095238,0.0025732553089200605,0.0062661924651801,0.2857142857142857,-0.020102300006116285,0.030397090839555885,0.44462379787428125,0.2916894421522662,-0.25689736407922725,-0.1213855788903888,0.047619047619047616,-0.006258666461681162,-0.047259206701071865
KOSPI_ALL,STRESS_2026,LEADER_OR_ROTATE,21,0.5238095238095238,0.003917858388153957,0.0062661924651801,0.2857142857142857,-0.018757696926882388,0.09446967838968834,0.4359968681488475,0.45289330540683465,-0.23447378453990797,-0.1213855788903888,0.047619047619047616,0.023760170252721702,-0.01841719911798756
KOSPI_ALL,STRESS_2026,MARKET,21,0.6190476190476191,0.022675555315036348,0.0396023043503491,0.0,0.0,1.303401151374906,0.5495972523585977,2.0794281320972727,-0.2536900746822187,-0.1548631933862601,0.047619047619047616,0.4777677089914858,0.41785178631060216
KOSPI_ALL,STRESS_2026,WPLUS,21,0.5238095238095238,0.010547283310459774,0.0021893956571574333,0.42857142857142855,-0.012128272004576562,0.45035204450485944,0.4353140076881712,1.2211485719705164,-0.20010222935679745,-0.10282976441636985,0.047619047619047616,0.17629065959177237,0.128143472692396
KOSPI_ALL,TRAIN_2016_2022,ABS_STATE,328,0.3231707317073171,0.0022437352664058624,0.0,0.5091463414634146,0.0019046463591510135,0.10685255650572656,0.12503350627010268,0.904431626371943,-0.1139532207225723,-0.0772503504878403,0.3353658536585366,0.6755390435574407,0.1956964556915246
KOSPI_ALL,TRAIN_2016_2022,ABS_UNCOND,328,0.5609756097560976,0.0005724580557766828,0.0037464825095219877,0.4847560975609756,0.00023336914852183443,0.010248893375341517,0.18937537226030654,0.15235289397338508,-0.45984048833194213,-0.1647852780350054,0.003048780487804878,-0.22853012121680805,-0.6002358033716816
KOSPI_ALL,TRAIN_2016_2022,ALPHA_STATE,328,0.5548780487804879,0.0011862447896411983,0.00386423336459795,0.5091463414634146,0.0008471558823863497,0.0396756305065058,0.19568344357103795,0.30552782753034663,-0.43943038085054276,-0.1647852780350054,0.31402439024390244,-0.06354758255396487,-0.5145628343485262
KOSPI_ALL,TRAIN_2016_2022,ALPHA_UNCOND,328,0.5548780487804879,0.0008142354886097738,0.003828234382597791,0.5,0.00047514658135492554,0.021809760725043148,0.1915428519857985,0.21424693326052818,-0.45436794103522005,-0.1647852780350054,0.003048780487804878,-0.1669433604585575,-0.5682580479742717
KOSPI_ALL,TRAIN_2016_2022,EW4,328,0.5457317073170732,0.00046112780750855403,0.003585569683395612,0.49390243902439024,0.00012203890025370572,0.004893626401276885,0.18887620464226715,0.1230480120163863,-0.4544786587800319,-0.1647852780350054,0.003048780487804878,-0.2557169285995612,-0.6143507992046209
KOSPI_ALL,TRAIN_2016_2022,LEADER,328,0.5487804878048781,0.0006031491766976564,0.00387363026130335,0.49085365853658536,0.0002640602694428081,0.00976569405237182,0.19962954268624283,0.15227565067029913,-0.4541702664629239,-0.1763187846293057,0.003048780487804878,-0.23102802338130168,-0.6015438138540403
KOSPI_ALL,TRAIN_2016_2022,LEADER_OR_ROTATE,328,0.551829268292683,0.00068140628216514,0.00387363026130335,0.4969512195121951,0.00034231737491029153,0.013581425922886359,0.19979886512857956,0.17188724570092964,-0.45558822837505886,-0.1763187846293057,0.003048780487804878,-0.2111993669072223,-0.5912485680692832
KOSPI_ALL,TRAIN_2016_2022,MARKET,328,0.5487804878048781,0.0003390889072548486,0.00212883925102375,0.0,0.0,0.002638455992990618,0.16836775446488797,0.10150447738618738,-0.3493527807632527,-0.1485489948560243,0.003048780487804878,-0.26689998441140106,-0.6201368345819662
KOSPI_ALL,TRAIN_2016_2022,WPLUS,328,0.5548780487804879,0.0008142354886097738,0.003828234382597791,0.5,0.00047514658135492554,0.021809760725043148,0.1915428519857985,0.21424693326052818,-0.45436794103522005,-0.1647852780350054,0.003048780487804878,-0.1669433604585575,-0.5682580479742717
KOSPI_ALL,VALID_2023_2024,ABS_STATE,97,0.25773195876288657,-0.0004049130540227442,0.0,0.4845360824742268,-0.0011798761214420108,-0.025276790401334792,0.10644666330702221,-0.19171684004678458,-0.12784619681098863,-0.0766602202089991,0.4639175257731959,-0.09547354676324948,-0.18181565909220454
KOSPI_ALL,VALID_2023_2024,ABS_UNCOND,97,0.5670103092783505,0.0028411336009429643,0.0022867482947531255,0.5670103092783505,0.0020661705335236966,0.1330577496722447,0.17817628704341942,0.8036598801311364,-0.14980813382243163,-0.0690076561593042,0.010309278350515464,0.1599645630512867,-0.04454515401110426
KOSPI_ALL,VALID_2023_2024,ALPHA_STATE,97,0.5463917525773195,0.001862775558851784,0.003411938674959375,0.5979381443298969,0.0010878124914325163,0.0795635978583884,0.17775011059851234,0.5281790703252348,-0.15918133592824546,-0.0766602202089991,0.44329896907216493,0.05480445622946428,-0.13133118822724987
KOSPI_ALL,VALID_2023_2024,ALPHA_UNCOND,97,0.5670103092783505,0.0029005049717246763,0.0038180170834394497,0.5979381443298969,0.0021255419043054095,0.13447953603532614,0.18729223107915208,0.7805206320231397,-0.15452400751250472,-0.0766602202089991,0.010309278350515464,0.16282247764839708,-0.04219296817583218
KOSPI_ALL,VALID_2023_2024,EW4,97,0.5670103092783505,0.0019982559298926546,0.005731384045615374,0.5670103092783505,0.0012232928624733878,0.08968486978372003,0.16196185357682058,0.6218260450990748,-0.13697442651296532,-0.06816544530870268,0.010309278350515464,0.07433024879163685,-0.11520904011790989
KOSPI_ALL,VALID_2023_2024,LEADER,97,0.5463917525773195,0.001942472040614267,0.0011508173672922,0.5463917525773195,0.001167508973195,0.08403162434683442,0.17660509899356425,0.5543474758366218,-0.16020043398176842,-0.0766602202089991,0.010309278350515464,0.06340032494706538,-0.12423725556369947
KOSPI_ALL,VALID_2023_2024,LEADER_OR_ROTATE,97,0.5567010309278351,0.0018604185956638875,0.0018321816852815,0.5567010309278351,0.0010854555282446207,0.0793878166319224,0.17798128715686118,0.5268255934053419,-0.16020043398176864,-0.0766602202089991,0.010309278350515464,0.05446688118367393,-0.13160993719727976
KOSPI_ALL,VALID_2023_2024,MARKET,97,0.5463917525773195,0.0007749630674192674,0.0034114485518896,0.0,0.0,0.024926734755148505,0.16741360309094075,0.23330325539146485,-0.18415010986850167,-0.0797921995920308,0.010309278350515464,-0.04752836090746093,-0.2157607512101103
KOSPI_ALL,VALID_2023_2024,WPLUS,97,0.5670103092783505,0.0029005049717246763,0.0038180170834394497,0.5979381443298969,0.0021255419043054095,0.13447953603532614,0.18729223107915208,0.7805206320231397,-0.15452400751250472,-0.0766602202089991,0.010309278350515464,0.16282247764839708,-0.04219296817583218
KOSPI_EX_K200,STRESS_2025,ABS_STATE,49,0.5714285714285714,0.006872925131453384,0.0092328672549233,0.5306122448979592,0.0009124144567626189,0.3859269011923505,0.16626749550403108,2.083362268585157,-0.06667518373231551,-0.0608604974536615,0.4897959183673469,0.32426730150233607,0.21812193441956218
KOSPI_EX_K200,STRESS_2025,ABS_UNCOND,49,0.6122448979591837,0.00773986709548814,0.0102440359044099,0.5510204081632653,0.001779356420797376,0.44424783597450057,0.17541079126617765,2.2238614785145123,-0.05804548611649163,-0.0567332381096187,0.02040816326530612,0.3697589764131064,0.24251319706650465
KOSPI_EX_K200,STRESS_2025,ALPHA_STATE,49,0.5918367346938775,0.0073503172243722156,0.01142589078851255,0.5918367346938775,0.0013898065496814496,0.415456745651378,0.18083935511006494,2.048536325972229,-0.10823581981410291,-0.0608604974536615,0.5714285714285714,0.3427395036822727,0.21795296862718105
KOSPI_EX_K200,STRESS_2025,ALPHA_UNCOND,49,0.5918367346938775,0.007773114699336444,0.0079580980456885,0.6122448979591837,0.001812604024645679,0.44718278148304047,0.17327129874026334,2.2609917724101507,-0.08452785903135451,-0.051596504690691505,0.02040816326530612,0.37251345037344286,0.24501784143791538
KOSPI_EX_K200,STRESS_2025,EW4,49,0.5918367346938775,0.007773114699336444,0.0079580980456885,0.6122448979591837,0.001812604024645679,0.44718278148304047,0.17327129874026334,2.2609917724101507,-0.08452785903135451,-0.051596504690691505,0.02040816326530612,0.37251345037344286,0.24501784143791538
KOSPI_EX_K200,STRESS_2025,LEADER,49,0.673469387755102,0.009577975216781907,0.0140936821125803,0.5918367346938775,0.0036174645420911436,0.578518049102837,0.18366644591689554,2.6282969026592444,-0.11508366485113741,-0.0608604974536615,0.02040816326530612,0.49568444391492683,0.3569739510120906
KOSPI_EX_K200,STRESS_2025,LEADER_OR_ROTATE,49,0.673469387755102,0.009518861420050198,0.0140936821125803,0.5918367346938775,0.003558350745359432,0.573950456418516,0.18363661568174908,2.6124997663971357,-0.11508366485113741,-0.0608604974536615,0.02040816326530612,0.4914025972844216,0.35308151078673733
KOSPI_EX_K200,STRESS_2025,MARKET,49,0.5918367346938775,0.0059605106746907655,0.0051543921484647,0.0,0.0,0.32628756267463443,0.16012952115609083,1.876042192817036,-0.08126327928369104,-0.044147227686274,0.02040816326530612,0.2590279154602617,0.1418822630177765
KOSPI_EX_K200,STRESS_2025,WPLUS,49,0.6122448979591837,0.00773986709548814,0.0102440359044099,0.5510204081632653,0.001779356420797376,0.44424783597450057,0.17541079126617765,2.2238614785145123,-0.05804548611649163,-0.0567332381096187,0.02040816326530612,0.3697589764131064,0.24251319706650465
KOSPI_EX_K200,STRESS_2026,ABS_STATE,15,0.6,0.015032291873310063,0.025158346202764123,0.7333333333333333,0.0014645384017134618,0.739824653937158,0.38652966458177945,1.9600759782165007,-0.11235529950692391,-0.0975271013212345,0.2,0.20845421115448692,0.1754475848205559
KOSPI_EX_K200,STRESS_2026,ABS_UNCOND,15,0.7333333333333333,0.01628251996951431,0.023424073943409566,0.6,0.002714766497917708,0.8284614491503892,0.3919331892214415,2.0938237154492723,-0.11865046308934935,-0.0870298141417973,0.06666666666666667,0.2294779826408222,0.1935462219538966
KOSPI_EX_K200,STRESS_2026,ALPHA_STATE,15,0.6,0.010778905567355949,0.025158346202764123,0.6,-0.0027888479042406517,0.46579252833115237,0.38391739700005706,1.4150357468553556,-0.13620506270909682,-0.0975271013212345,0.3333333333333333,0.1336038334232572,0.10029685347757877
KOSPI_EX_K200,STRESS_2026,ALPHA_UNCOND,15,0.6666666666666666,0.015032316051431486,0.0228109532416618,0.6,0.0014645625798348882,0.7558955353039261,0.35548455687705344,2.131256377627053,-0.11983427513078737,-0.07912872297154565,0.06666666666666667,0.21133342651361642,0.1759057508448043
KOSPI_EX_K200,STRESS_2026,EW4,15,0.6666666666666666,0.015032316051431486,0.0228109532416618,0.6,0.0014645625798348882,0.7558955353039261,0.35548455687705344,2.131256377627053,-0.11983427513078737,-0.07912872297154565,0.06666666666666667,0.21133342651361642,0.1759057508448043
KOSPI_EX_K200,STRESS_2026,LEADER,15,0.6,0.012889293194650002,0.0364882163997659,0.5333333333333333,-0.0006784602769466001,0.5866224465965826,0.4059635459540863,1.6001938683524826,-0.13724091164531915,-0.0975271013212345,0.06666666666666667,0.1670613501056113,0.1328319339114119
KOSPI_EX_K200,STRESS_2026,LEADER_OR_ROTATE,15,0.6,0.012889293194650002,0.0364882163997659,0.5333333333333333,-0.0006784602769466001,0.5866224465965826,0.4059635459540863,1.6001938683524826,-0.13724091164531915,-0.0975271013212345,0.06666666666666667,0.1670613501056113,0.1328319339114119
KOSPI_EX_K200,STRESS_2026,MARKET,15,0.6666666666666666,0.013567753471596599,0.013280249947647,0.0,0.0,0.6677071876239316,0.3263878015052181,2.0950990564441674,-0.10649516151888994,-0.0645736457692865,0.06666666666666667,0.18862986161174344,0.153829533429912
KOSPI_EX_K200,STRESS_2026,WPLUS,15,0.7333333333333333,0.01628251996951431,0.023424073943409566,0.6,0.002714766497917708,0.8284614491503892,0.3919331892214415,2.0938237154492723,-0.11865046308934935,-0.0870298141417973,0.06666666666666667,0.2294779826408222,0.1935462219538966
KOSPI_EX_K200,TRAIN_2016_2022,ABS_STATE,288,0.3645833333333333,0.002959000578957699,0.0,0.5416666666666666,0.0029788211612427735,0.12431893982346298,0.14605171788169058,1.021101506661318,-0.1680711648539912,-0.0828664756712217,0.3125,0.8604335303627195,0.3252345403727783
KOSPI_EX_K200,TRAIN_2016_2022,ABS_UNCOND,288,0.5659722222222222,0.001549662016893941,0.003062903764655775,0.5277777777777778,0.0015694825991790155,0.05329773302482588,0.1827861310896675,0.4272915301935051,-0.3410803239575875,-0.0801712762275863,0.003472222222222222,0.06424203726053546,-0.40213122351728503
KOSPI_EX_K200,TRAIN_2016_2022,ALPHA_STATE,288,0.5625,0.001354006435219528,0.0034627155240918254,0.5763888888888888,0.0013738270175046026,0.044074225281834245,0.1855756783986587,0.3677309705879941,-0.3659198432998999,-0.0850494826308508,0.4097222222222222,0.0028945929228025857,-0.43666553738310787
KOSPI_EX_K200,TRAIN_2016_2022,ALPHA_UNCOND,288,0.5416666666666666,0.0007607295428762369,0.0023497603255970877,0.5381944444444444,0.0007805501251613117,0.019129684070065434,0.17824143533146192,0.21510581358180245,-0.36261235807262726,-0.0801712762275863,0.003472222222222222,-0.14813667849601664,-0.5216501772447855
KOSPI_EX_K200,TRAIN_2016_2022,EW4,288,0.5416666666666666,0.0007607295428762369,0.0023497603255970877,0.5381944444444444,0.0007805501251613117,0.019129684070065434,0.17824143533146192,0.21510581358180245,-0.36261235807262726,-0.0801712762275863,0.003472222222222222,-0.14813667849601664,-0.5216501772447855
KOSPI_EX_K200,TRAIN_2016_2022,LEADER,288,0.5451388888888888,0.0011635091880515885,0.0027927242987676997,0.5138888888888888,0.0011833297703366633,0.033499094285500686,0.19840740746244998,0.2955578313722902,-0.3368665691937338,-0.0850494826308508,0.003472222222222222,-0.06372072526161832,-0.47417089410498126
KOSPI_EX_K200,TRAIN_2016_2022,LEADER_OR_ROTATE,288,0.5555555555555556,0.001554807133676195,0.00336623340889115,0.5208333333333334,0.00157462771596127,0.051029348337493285,0.1976983421846608,0.3963729724353767,-0.32567882411557314,-0.0850494826308508,0.003472222222222222,0.048849888773008665,-0.4108143365417728
KOSPI_EX_K200,TRAIN_2016_2022,MARKET,288,0.5243055555555556,-1.9820582285074456e-05,0.0025675126488828,0.0,0.0,-0.01295655995258116,0.16927298860002193,-0.005901457494368498,-0.35163199779763654,-0.0822901276597724,0.003472222222222222,-0.3135737791999823,-0.6147084346979499
KOSPI_EX_K200,TRAIN_2016_2022,WPLUS,288,0.5659722222222222,0.001549662016893941,0.003062903764655775,0.5277777777777778,0.0015694825991790155,0.05329773302482588,0.1827861310896675,0.4272915301935051,-0.3410803239575875,-0.0801712762275863,0.003472222222222222,0.06424203726053546,-0.40213122351728503
KOSPI_EX_K200,VALID_2023_2024,ABS_STATE,91,0.37362637362637363,0.0010261450362368603,0.0,0.5494505494505495,0.0004959075509750401,0.037558099236092435,0.15169444013411756,0.34093345662908014,-0.14632747139605362,-0.1028743920489634,0.34065934065934067,0.015518808874224632,-0.09400980432188799
KOSPI_EX_K200,VALID_2023_2024,ABS_UNCOND,91,0.5604395604395604,0.0018832725205789522,0.0017950046725089498,0.5824175824175825,0.001353035035317132,0.07615372202717796,0.17390509622959852,0.5457973175890427,-0.20009724640772597,-0.07208754796969145,0.01098901098901099,0.05458265816777974,-0.12101352448398506
KOSPI_EX_K200,VALID_2023_2024,ALPHA_STATE,91,0.5274725274725275,0.0006818848188716346,0.0011439909284844502,0.5714285714285714,0.00015164733360981437,0.01630458426723691,0.18280134916894217,0.18800186665673316,-0.2156136104799431,-0.1028743920489634,0.5164835164835165,-0.05757242142170782,-0.21467634075003017
KOSPI_EX_K200,VALID_2023_2024,ALPHA_UNCOND,91,0.5384615384615384,0.0013866250403436118,0.0016258951002677243,0.5824175824175825,0.000856387555081791,0.053979884750262164,0.1592564758412604,0.43882612411301325,-0.16701140328895847,-0.0661285321060382,0.01098901098901099,0.012313240529930436,-0.15630681653068224
KOSPI_EX_K200,VALID_2023_2024,EW4,91,0.5384615384615384,0.0013866250403436118,0.0016258951002677243,0.5824175824175825,0.000856387555081791,0.053979884750262164,0.1592564758412604,0.43882612411301325,-0.16701140328895847,-0.0661285321060382,0.01098901098901099,0.012313240529930436,-0.15630681653068224
KOSPI_EX_K200,VALID_2023_2024,LEADER,91,0.5384615384615384,0.0015224924427770993,0.0060596118367084,0.5274725274725275,0.0009922549575152777,0.054590789060910305,0.19416975493083213,0.3951883193306812,-0.2260444267024222,-0.1028743920489634,0.01098901098901099,0.013454906836895875,-0.15537288963992024
KOSPI_EX_K200,VALID_2023_2024,LEADER_OR_ROTATE,91,0.5384615384615384,0.0018697346174456478,0.0060596118367084,0.5384615384615384,0.0013394971321838258,0.07171060312479094,0.1940727668441149,0.48556335982447635,-0.20306355850596136,-0.1028743920489634,0.01098901098901099,0.046036431043706694,-0.12816358594587718
KOSPI_EX_K200,VALID_2023_2024,MARKET,91,0.5274725274725275,0.0005302374852618206,0.0022215430797523,0.0,0.0,0.012113870585393371,0.1649656311386493,0.16199719343197588,-0.17682250431211877,-0.0764835501592149,0.01098901098901099,-0.06518791372921762,-0.22102581395003496
KOSPI_EX_K200,VALID_2023_2024,WPLUS,91,0.5604395604395604,0.0018832725205789522,0.0017950046725089498,0.5824175824175825,0.001353035035317132,0.07615372202717796,0.17390509622959852,0.5457973175890427,-0.20009724640772597,-0.07208754796969145,0.01098901098901099,0.05458265816777974,-0.12101352448398506
KOSPI_KOSDAQ_ALL,STRESS_2025,ABS_STATE,49,0.3877551020408163,0.0068096786876648595,0.0,0.3877551020408163,-0.0058877758487718024,0.3878850486722263,0.13587631642381484,2.5258839427748527,-0.06391738652067469,-0.0326149801429352,0.5510204081632653,0.347523943243786,0.2799179285779845
KOSPI_KOSDAQ_ALL,STRESS_2025,ABS_UNCOND,49,0.673469387755102,0.012697454536436661,0.0139814995508404,0.0,0.0,0.8355743783100582,0.19661262955431733,3.2548860675280835,-0.0912849585498503,-0.0451858077967192,0.02040816326530612,0.7364541882080591,0.5758754664795742
KOSPI_KOSDAQ_ALL,STRESS_2025,ALPHA_STATE,49,0.6938775510204082,0.0101210482938143,0.0131532246244296,0.4897959183673469,-0.0025764062426223613,0.6227763307118606,0.1785786415029978,2.856449291555831,-0.1116706055432436,-0.0355934740867267,0.46938775510204084,0.5371689194593003,0.39469000572242297
KOSPI_KOSDAQ_ALL,STRESS_2025,ALPHA_UNCOND,49,0.7142857142857143,0.010772430714520994,0.0111302434155444,0.5102040816326531,-0.0019250238219156656,0.6763948145027869,0.17537602622710977,3.0958080171617635,-0.11112345185901629,-0.0355934740867267,0.02040816326530612,0.5874096978521026,0.44036755791747106
KOSPI_KOSDAQ_ALL,STRESS_2025,EW4,49,0.7142857142857143,0.010581874970788411,0.011680307088413175,0.5306122448979592,-0.00211557956564825,0.6619339906403727,0.17138500031865989,3.111862167261489,-0.09110305553044407,-0.032725633640931145,0.02040816326530612,0.5738628801124614,0.4280533064125167
